subject_id,subject_category,subject_label,subject_type,predicate_id,predicate_label,object_id,object_category,object_label,object_type,mapping_justification,comment,license,mapping_date,author_id,author_label,reviewer_id,reviewer_label,creator_id,creator_label,term_local_name,compound_name,term_iri
http://rs.tdwg.org/ltc/terms/hasPersonRole,Event,Has Person Role,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasPersonRole,Event.hasPersonRole,http://rs.tdwg.org/ltc/terms/hasPersonRole
http://rs.tdwg.org/ltc/terms/hasReference,Event,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,Event.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/hasTemporalCoverage,Event,Has Temporal Coverage,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasTemporalCoverage,Event.hasTemporalCoverage,http://rs.tdwg.org/ltc/terms/hasTemporalCoverage
http://rs.tdwg.org/dwc/terms/samplingProtocol,Event,Sampling Protocol,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://rs.tdwg.org/dwc/terms/samplingProtocol,Event,Sampling Protocol,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,samplingProtocol,Event.samplingProtocol,http://rs.tdwg.org/dwc/terms/samplingProtocol
http://rs.tdwg.org/dwc/terms/verbatimEventDate,Event,Verbatim Event Date,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/verbatimEventDate,Event,Verbatim Event Date,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,verbatimEventDate,Event.verbatimEventDate,http://rs.tdwg.org/dwc/terms/verbatimEventDate
http://rs.tdwg.org/ltc/terms/GeographicContext,GeographicContext,Geographic Context,rdfs class,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/Location,DCMI Metadata Terms,Location,rdfs class,"LtC narrows the definition to the location from which objects in the ObjectGroup originated, or where an Event took place.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,GeographicContext,GeographicContext.GeographicContext,http://rs.tdwg.org/ltc/terms/GeographicContext
http://rs.tdwg.org/dwc/terms/continent,GeographicContext,Continent,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/continent,Location,Continent,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,continent,GeographicContext.continent,http://rs.tdwg.org/dwc/terms/continent
http://rs.tdwg.org/dwc/terms/country,GeographicContext,Country,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/country,Location,Country,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,country,GeographicContext.country,http://rs.tdwg.org/dwc/terms/country
http://rs.tdwg.org/dwc/terms/countryCode,GeographicContext,Country Code,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/countryCode,Location,Country Code,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,countryCode,GeographicContext.countryCode,http://rs.tdwg.org/dwc/terms/countryCode
http://rs.tdwg.org/dwc/terms/county,GeographicContext,Second Order Division,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/county,Location,County,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,county,GeographicContext.county,http://rs.tdwg.org/dwc/terms/county
http://rs.tdwg.org/ltc/terms/hasIdentifier,GeographicContext,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,GeographicContext.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,GeographicContext,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,GeographicContext.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasReference,GeographicContext,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,GeographicContext.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/dwc/terms/island,GeographicContext,Island,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/island,Location,Island,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,island,GeographicContext.island,http://rs.tdwg.org/dwc/terms/island
http://rs.tdwg.org/dwc/terms/islandGroup,GeographicContext,Island Group,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/islandGroup,Location,Island Group,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,islandGroup,GeographicContext.islandGroup,http://rs.tdwg.org/dwc/terms/islandGroup
http://rs.tdwg.org/dwc/terms/locality,GeographicContext,Locality,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/locality,Location,Locality,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,locality,GeographicContext.locality,http://rs.tdwg.org/dwc/terms/locality
http://rs.tdwg.org/dwc/terms/municipality,GeographicContext,Municipality,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/municipality,Location,Municipality,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,municipality,GeographicContext.municipality,http://rs.tdwg.org/dwc/terms/municipality
http://rs.tdwg.org/ltc/terms/region,GeographicContext,Region,rdf property,http://www.w3.org/2004/02/skos/core#relatedMatch,relatedMatch,http://rs.tdwg.org/dwc/terms/locality,Location,Locality,rdf property,LtC adds a more specific subtype of location.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,region,GeographicContext.region,http://rs.tdwg.org/ltc/terms/region
http://rs.tdwg.org/dwc/terms/stateProvince,GeographicContext,First Order Division,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/stateProvince,Location,State Province,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,stateProvince,GeographicContext.stateProvince,http://rs.tdwg.org/dwc/terms/stateProvince
http://rs.tdwg.org/dwc/terms/waterBody,GeographicContext,Water Body,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/waterBody,Location,Water Body,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,waterBody,GeographicContext.waterBody,http://rs.tdwg.org/dwc/terms/waterBody
http://rs.tdwg.org/ltc/terms/waterBodyType,GeographicContext,Waterbody Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC constrains to a more specific context.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,waterBodyType,GeographicContext.waterBodyType,http://rs.tdwg.org/ltc/terms/waterBodyType
http://rs.tdwg.org/ltc/terms/GeologicalContext,GeologicalContext,Geological Context,rdfs class,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/dwc/terms/GeologicalContext,GeologicalContext,Geological Context,rdfs class,"Concepts align, but the LtC class adds class-level properties.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,GeologicalContext,GeologicalContext.GeologicalContext,http://rs.tdwg.org/ltc/terms/GeologicalContext
http://rs.tdwg.org/dwc/terms/bed,GeologicalContext,Bed,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/bed,GeologicalContext,Bed,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,bed,GeologicalContext.bed,http://rs.tdwg.org/dwc/terms/bed
http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage,GeologicalContext,Earliest Age Or Lowest Stage,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage,GeologicalContext,Earliest Age Or Lowest Stage,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,earliestAgeOrLowestStage,GeologicalContext.earliestAgeOrLowestStage,http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage
http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem,GeologicalContext,Earliest Eon Or Lowest Eonothem,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem,GeologicalContext,Earliest Eon Or Lowest Eonothem,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,earliestEonOrLowestEonothem,GeologicalContext.earliestEonOrLowestEonothem,http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem
http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries,GeologicalContext,Earliest Epoch Or Lowest Series,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries,GeologicalContext,Earliest Epoch Or Lowest Series,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,earliestEpochOrLowestSeries,GeologicalContext.earliestEpochOrLowestSeries,http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries
http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem,GeologicalContext,Earliest Era Or Lowest Erathem,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem,GeologicalContext,Earliest Era Or Lowest Erathem,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,earliestEraOrLowestErathem,GeologicalContext.earliestEraOrLowestErathem,http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem
http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem,GeologicalContext,Earliest Period Or Lowest System,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem,GeologicalContext,Earliest Period Or Lowest System,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,earliestPeriodOrLowestSystem,GeologicalContext.earliestPeriodOrLowestSystem,http://rs.tdwg.org/dwc/terms/earliestPeriodOrLowestSystem
http://rs.tdwg.org/dwc/terms/formation,GeologicalContext,Formation,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/formation,GeologicalContext,Formation,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,formation,GeologicalContext.formation,http://rs.tdwg.org/dwc/terms/formation
http://rs.tdwg.org/dwc/terms/group,GeologicalContext,Group,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/group,GeologicalContext,Group,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,group,GeologicalContext.group,http://rs.tdwg.org/dwc/terms/group
http://rs.tdwg.org/ltc/terms/hasIdentifier,GeologicalContext,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,GeologicalContext.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,GeologicalContext,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,GeologicalContext.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasReference,GeologicalContext,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,GeologicalContext.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage,GeologicalContext,Latest Age Or Highest Stage,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage,GeologicalContext,Latest Age Or Highest Stage,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,latestAgeOrHighestStage,GeologicalContext.latestAgeOrHighestStage,http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage
http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,GeologicalContext,Latest Eon Or Highest Eonothem,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,GeologicalContext,Latest Eon Or Highest Eonothem,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,latestEonOrHighestEonothem,GeologicalContext.latestEonOrHighestEonothem,http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem
http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries,GeologicalContext,Latest Epoch Or Highest Series,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries,GeologicalContext,Latest Epoch Or Highest Series,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,latestEpochOrHighestSeries,GeologicalContext.latestEpochOrHighestSeries,http://rs.tdwg.org/dwc/terms/latestEpochOrHighestSeries
http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem,GeologicalContext,Latest Era Or Highest Erathem,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem,GeologicalContext,Latest Era Or Highest Erathem,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,latestEraOrHighestErathem,GeologicalContext.latestEraOrHighestErathem,http://rs.tdwg.org/dwc/terms/latestEraOrHighestErathem
http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem,GeologicalContext,Latest Period Or Highest System,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem,GeologicalContext,Latest Period Or Highest System,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,latestPeriodOrHighestSystem,GeologicalContext.latestPeriodOrHighestSystem,http://rs.tdwg.org/dwc/terms/latestPeriodOrHighestSystem
http://rs.tdwg.org/dwc/terms/member,GeologicalContext,Member,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/member,GeologicalContext,Member,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,member,GeologicalContext.member,http://rs.tdwg.org/dwc/terms/member
http://rs.tdwg.org/ltc/terms/hasReference,Identifier,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,Identifier.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/identifierSource,Identifier,Identifier Source,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/source,DCMI Metadata Terms,Source,rdf property,LtC term represents a more specific type of source.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,identifierSource,Identifier.identifierSource,http://rs.tdwg.org/ltc/terms/identifierSource
http://rs.tdwg.org/ltc/terms/identifierType,Identifier,Identifier Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,identifierType,Identifier.identifierType,http://rs.tdwg.org/ltc/terms/identifierType
http://rs.tdwg.org/ltc/terms/identifierValue,Identifier,Identifier Value,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://purl.org/dc/terms/identifier,DCMI Metadata Terms,Identifier,rdf property,"Concepts are closely aligned, but term name changed in LtC to distinguish from the parent class.",,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,identifierValue,Identifier.identifierValue,http://rs.tdwg.org/ltc/terms/identifierValue
http://rs.tdwg.org/ltc/terms/hasIdentifier,LatimerCoreScheme,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,LatimerCoreScheme.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasObjectGroup,LatimerCoreScheme,Has Object Group,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasObjectGroup,LatimerCoreScheme.hasObjectGroup,http://rs.tdwg.org/ltc/terms/hasObjectGroup
http://rs.tdwg.org/ltc/terms/hasReference,LatimerCoreScheme,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,LatimerCoreScheme.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/hasSchemeMeasurementOrFact,LatimerCoreScheme,Has Scheme Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasSchemeMeasurementOrFact,LatimerCoreScheme.hasSchemeMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasSchemeMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasSchemeTerm,LatimerCoreScheme,Has Scheme Term,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasSchemeTerm,LatimerCoreScheme.hasSchemeTerm,http://rs.tdwg.org/ltc/terms/hasSchemeTerm
http://rs.tdwg.org/ltc/terms/schemeName,LatimerCoreScheme,Scheme Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to the title of a Latimer Core Scheme.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,schemeName,LatimerCoreScheme.schemeName,http://rs.tdwg.org/ltc/terms/schemeName
http://rs.tdwg.org/ltc/terms/MeasurementOrFact,MeasurementOrFact,Measurement or Fact,rdfs class,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,MeasurementOrFact,Measurement or Fact,rdfs class,,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,MeasurementOrFact,MeasurementOrFact.MeasurementOrFact,http://rs.tdwg.org/ltc/terms/MeasurementOrFact
